"DISTRICT","YEAR","MONTH","DATE","RAINFALL.ON.DAY"
"24 PARGANAS S",1986,"Jun",29,57.3
"24 PARGANAS S",1986,"Jun",30,12.225
"24 PARGANAS S",1986,"Jul",1,11.7
"24 PARGANAS S",1986,"Jul",2,0
"24 PARGANAS S",1986,"Jul",3,0.075
"24 PARGANAS S",1986,"Jul",4,7.85
"24 PARGANAS S",1986,"Jul",5,3.85
"24 PARGANAS S",1986,"Jul",6,18.25
"24 PARGANAS S",1986,"Jul",7,34.95
"24 PARGANAS S",1986,"Jul",8,0
"24 PARGANAS S",1986,"Jul",9,1.425
"24 PARGANAS S",1986,"Jul",10,4.875
"24 PARGANAS S",1986,"Jul",11,9.1
"24 PARGANAS S",1986,"Jul",12,7.25
"24 PARGANAS S",1986,"Jul",13,23.925
"24 PARGANAS S",1986,"Jul",14,3.175
"24 PARGANAS S",1986,"Jul",15,1.125
"24 PARGANAS S",1986,"Jul",16,3.875
"24 PARGANAS S",1986,"Jul",17,1.7
"24 PARGANAS S",1986,"Jul",18,7.25
"24 PARGANAS S",1986,"Jul",19,10.8
"24 PARGANAS S",1986,"Jul",20,53.9
"24 PARGANAS S",1986,"Jul",21,28.95
"24 PARGANAS S",1986,"Jul",22,29.525
"24 PARGANAS S",1986,"Jul",23,22.025
"24 PARGANAS S",1986,"Jul",24,12.05
"24 PARGANAS S",1986,"Jul",25,0
"24 PARGANAS S",1986,"Jul",26,16.325
"24 PARGANAS S",1986,"Jul",27,23.525
"24 PARGANAS S",1986,"Jul",28,25.525
"24 PARGANAS S",1986,"Jul",29,4.1
"24 PARGANAS S",1986,"Jul",30,0
"24 PARGANAS S",1986,"Jul",31,1.275
"24 PARGANAS S",1986,"Aug",1,4.275
"24 PARGANAS S",1986,"Aug",2,0
"24 PARGANAS S",1986,"Aug",3,3.125
"24 PARGANAS S",1986,"Aug",4,4.25
"24 PARGANAS S",1986,"Aug",5,9.6
"24 PARGANAS S",1986,"Aug",6,9.375
"24 PARGANAS S",1986,"Aug",7,17.475
"24 PARGANAS S",1986,"Aug",8,2.225
"24 PARGANAS S",1986,"Aug",9,10.75
"24 PARGANAS S",1986,"Aug",10,0.9
"24 PARGANAS S",1986,"Aug",11,4.625
"24 PARGANAS S",1986,"Aug",12,5.825
"24 PARGANAS S",1986,"Aug",13,5.025
"24 PARGANAS S",1986,"Aug",14,5.75
"24 PARGANAS S",1986,"Aug",15,1.225
"24 PARGANAS S",1986,"Aug",16,2.8
"24 PARGANAS S",1986,"Aug",17,15.15
"24 PARGANAS S",1986,"Aug",18,4.55
"24 PARGANAS S",1986,"Aug",19,9.925
"24 PARGANAS S",1986,"Aug",20,10.7
"24 PARGANAS S",1986,"Aug",21,9.725
"24 PARGANAS S",1986,"Aug",22,11.325
"24 PARGANAS S",1986,"Aug",23,0
"24 PARGANAS S",1986,"Aug",24,0
"24 PARGANAS S",1986,"Aug",25,24.875
"24 PARGANAS S",1986,"Aug",26,24.2
"24 PARGANAS S",1986,"Aug",27,0
"24 PARGANAS S",1986,"Aug",28,0.25
"24 PARGANAS S",1986,"Aug",29,3.525
"24 PARGANAS S",1986,"Aug",30,2.4
"24 PARGANAS S",1986,"Aug",31,0.25
"24 PARGANAS S",1986,"Sep",1,1.6
"24 PARGANAS S",1986,"Sep",2,30
"24 PARGANAS S",1986,"Sep",3,0.1
"24 PARGANAS S",1986,"Sep",4,3.85
"24 PARGANAS S",1986,"Sep",5,5.65
"24 PARGANAS S",1986,"Sep",6,0
"24 PARGANAS S",1986,"Sep",7,0
"24 PARGANAS S",1986,"Sep",8,0.25
"24 PARGANAS S",1986,"Sep",9,0.5
"24 PARGANAS S",1986,"Sep",10,17.275
"24 PARGANAS S",1986,"Sep",11,23.15
"24 PARGANAS S",1986,"Sep",12,8.525
"24 PARGANAS S",1986,"Sep",13,0.725
"24 PARGANAS S",1986,"Sep",14,7.65
"24 PARGANAS S",1986,"Sep",15,7.925
"24 PARGANAS S",1986,"Sep",16,4.875
"24 PARGANAS S",1986,"Sep",17,6.75
"24 PARGANAS S",1986,"Sep",18,4.45
"24 PARGANAS S",1986,"Sep",19,0.525
"24 PARGANAS S",1986,"Sep",20,0.1
"24 PARGANAS S",1986,"Sep",21,0
"24 PARGANAS S",1986,"Sep",22,0.725
"24 PARGANAS S",1986,"Sep",23,16.05
"24 PARGANAS S",1986,"Sep",24,89.45
"24 PARGANAS S",1986,"Sep",25,286.25
"24 PARGANAS S",1986,"Sep",26,219.175
"24 PARGANAS S",1986,"Sep",27,111.8
"24 PARGANAS S",1986,"Sep",28,20.675
"24 PARGANAS S",1986,"Sep",29,16.375
"24 PARGANAS S",1986,"Sep",30,2.45
"24 PARGANAS S",1986,"Oct",1,21.625
"24 PARGANAS S",1986,"Oct",2,25.05
"24 PARGANAS S",1986,"Oct",3,16.6
"24 PARGANAS S",1986,"Oct",4,6.85
"24 PARGANAS S",1986,"Oct",5,76.175
"24 PARGANAS S",1986,"Oct",6,110.025
"24 PARGANAS S",1986,"Oct",7,9.325
"24 PARGANAS S",1986,"Oct",8,19.125
"24 PARGANAS S",1986,"Oct",9,55.6
"24 PARGANAS S",1986,"Oct",10,6.4
"24 PARGANAS S",1986,"Oct",11,2.95
"24 PARGANAS S",1986,"Oct",12,0.45
"24 PARGANAS S",1986,"Oct",13,0.25
"24 PARGANAS S",1986,"Oct",14,0
"24 PARGANAS S",1986,"Oct",15,2.125
"24 PARGANAS S",1986,"Oct",16,2.175
"24 PARGANAS S",1986,"Oct",17,0
"24 PARGANAS S",1986,"Oct",18,0
"24 PARGANAS S",1986,"Oct",19,0.275
"24 PARGANAS S",1986,"Oct",20,0
"24 PARGANAS S",1986,"Oct",21,0
"24 PARGANAS S",1986,"Oct",22,0
"24 PARGANAS S",1986,"Oct",23,0
"24 PARGANAS S",1986,"Oct",24,0
"24 PARGANAS S",1986,"Oct",25,0
"24 PARGANAS S",1986,"Oct",26,0
"24 PARGANAS S",1986,"Oct",27,0
"24 PARGANAS S",1986,"Oct",28,0
"24 PARGANAS S",1986,"Oct",29,0
"24 PARGANAS S",1986,"Oct",30,0
"24 PARGANAS S",1986,"Oct",31,0
"24 PARGANAS S",1986,"Nov",1,0
"24 PARGANAS S",1986,"Nov",2,5.75
"24 PARGANAS S",1986,"Nov",3,0
"24 PARGANAS S",1986,"Nov",4,0.075
"24 PARGANAS S",1986,"Nov",5,0
"24 PARGANAS S",1986,"Nov",6,0
"24 PARGANAS S",1986,"Nov",7,0
"24 PARGANAS S",1986,"Nov",8,37.65
"24 PARGANAS S",1986,"Nov",9,159.5
"24 PARGANAS S",1986,"Nov",10,0
"24 PARGANAS S",1986,"Nov",11,2.825
"24 PARGANAS S",1986,"Nov",12,0
"24 PARGANAS S",1986,"Nov",13,0
"24 PARGANAS S",1986,"Nov",14,0
"24 PARGANAS S",1986,"Nov",15,0
"24 PARGANAS S",1986,"Nov",16,0
"24 PARGANAS S",1986,"Nov",17,0
"24 PARGANAS S",1986,"Nov",18,5.75
"24 PARGANAS S",1986,"Nov",19,0
"24 PARGANAS S",1986,"Nov",20,0
"24 PARGANAS S",1986,"Nov",21,0
"24 PARGANAS S",1986,"Nov",22,0
"24 PARGANAS S",1986,"Nov",23,0
"24 PARGANAS S",1986,"Nov",24,0
"24 PARGANAS S",1986,"Nov",25,0
"24 PARGANAS S",1986,"Nov",26,0
"24 PARGANAS S",1986,"Nov",27,0
"24 PARGANAS S",1986,"Nov",28,0
"24 PARGANAS S",1986,"Nov",29,0
"24 PARGANAS S",1986,"Nov",30,0
"24 PARGANAS S",1986,"Dec",1,0
"24 PARGANAS S",1986,"Dec",2,0
"24 PARGANAS S",1986,"Dec",3,0
"24 PARGANAS S",1986,"Dec",4,0
"24 PARGANAS S",1986,"Dec",5,0
"24 PARGANAS S",1986,"Dec",6,0
"24 PARGANAS S",1986,"Dec",7,0
"24 PARGANAS S",1986,"Dec",8,0
"24 PARGANAS S",1986,"Dec",9,0
"24 PARGANAS S",1986,"Dec",10,0
"24 PARGANAS S",1986,"Dec",11,0
"24 PARGANAS S",1986,"Dec",12,0
"24 PARGANAS S",1986,"Dec",13,0
"24 PARGANAS S",1986,"Dec",14,0.025
"24 PARGANAS S",1986,"Dec",15,0
"24 PARGANAS S",1986,"Dec",16,0
"24 PARGANAS S",1986,"Dec",17,0
"24 PARGANAS S",1986,"Dec",18,0
"24 PARGANAS S",1986,"Dec",19,0
"24 PARGANAS S",1986,"Dec",20,0
"24 PARGANAS S",1986,"Dec",21,0
"24 PARGANAS S",1986,"Dec",22,0
"24 PARGANAS S",1986,"Dec",23,0
"24 PARGANAS S",1986,"Dec",24,0
"24 PARGANAS S",1986,"Dec",25,0
"24 PARGANAS S",1986,"Dec",26,0
"24 PARGANAS S",1986,"Dec",27,0
"24 PARGANAS S",1986,"Dec",28,0
"24 PARGANAS S",1986,"Dec",29,0.45
"24 PARGANAS S",1986,"Dec",30,0
"24 PARGANAS S",1986,"Dec",31,0
"24 PARGANAS S",1987,"Jan",1,0
"24 PARGANAS S",1987,"Jan",2,0
"24 PARGANAS S",1987,"Jan",3,0
"24 PARGANAS S",1987,"Jan",4,0
"24 PARGANAS S",1987,"Jan",5,0
"24 PARGANAS S",1987,"Jan",6,0
"24 PARGANAS S",1987,"Jan",7,0
"24 PARGANAS S",1987,"Jan",8,0
"24 PARGANAS S",1987,"Jan",9,0
"24 PARGANAS S",1987,"Jan",10,0
"24 PARGANAS S",1987,"Jan",11,0
"24 PARGANAS S",1987,"Jan",12,0.7
"24 PARGANAS S",1987,"Jan",13,0
"24 PARGANAS S",1987,"Jan",14,0
"24 PARGANAS S",1987,"Jan",15,0
"24 PARGANAS S",1987,"Jan",16,0
"24 PARGANAS S",1987,"Jan",17,0
"24 PARGANAS S",1987,"Jan",18,0
"24 PARGANAS S",1987,"Jan",19,0
"24 PARGANAS S",1987,"Jan",20,0
"24 PARGANAS S",1987,"Jan",21,0
"24 PARGANAS S",1987,"Jan",22,0
"24 PARGANAS S",1987,"Jan",23,0
"24 PARGANAS S",1987,"Jan",24,0
"24 PARGANAS S",1987,"Jan",25,0
"24 PARGANAS S",1987,"Jan",26,0
"24 PARGANAS S",1987,"Jan",27,0
"24 PARGANAS S",1987,"Jan",28,0
"24 PARGANAS S",1987,"Jan",29,0
"24 PARGANAS S",1987,"Jan",30,0
"24 PARGANAS S",1987,"Jan",31,0
"24 PARGANAS S",1987,"Feb",1,0
"24 PARGANAS S",1987,"Feb",2,0
"24 PARGANAS S",1987,"Feb",3,0
"24 PARGANAS S",1987,"Feb",4,7.5
"24 PARGANAS S",1987,"Feb",5,0
"24 PARGANAS S",1987,"Feb",6,0
"24 PARGANAS S",1987,"Feb",7,0
"24 PARGANAS S",1987,"Feb",8,0
"24 PARGANAS S",1987,"Feb",9,0
"24 PARGANAS S",1987,"Feb",10,0
"24 PARGANAS S",1987,"Feb",11,0
"24 PARGANAS S",1987,"Feb",12,0
"24 PARGANAS S",1987,"Feb",13,0
"24 PARGANAS S",1987,"Feb",14,0
"24 PARGANAS S",1987,"Feb",15,0
"24 PARGANAS S",1987,"Feb",16,0
"24 PARGANAS S",1987,"Feb",17,0
"24 PARGANAS S",1987,"Feb",18,0
"24 PARGANAS S",1987,"Feb",19,4.85
"24 PARGANAS S",1987,"Feb",20,0
"24 PARGANAS S",1987,"Feb",21,0
"24 PARGANAS S",1987,"Feb",22,0
"24 PARGANAS S",1987,"Feb",23,0
"24 PARGANAS S",1987,"Feb",24,0
"24 PARGANAS S",1987,"Feb",25,0
"24 PARGANAS S",1987,"Feb",26,0
"24 PARGANAS S",1987,"Feb",27,1.475
"24 PARGANAS S",1987,"Feb",28,0.2
"24 PARGANAS S",1987,"Mar",1,1.1
"24 PARGANAS S",1987,"Mar",2,0.15
"24 PARGANAS S",1987,"Mar",3,1.975
"24 PARGANAS S",1987,"Mar",4,0
"24 PARGANAS S",1987,"Mar",5,0.05
"24 PARGANAS S",1987,"Mar",6,0
"24 PARGANAS S",1987,"Mar",7,0
"24 PARGANAS S",1987,"Mar",8,0
"24 PARGANAS S",1987,"Mar",9,0
"24 PARGANAS S",1987,"Mar",10,0
"24 PARGANAS S",1987,"Mar",11,0
"24 PARGANAS S",1987,"Mar",12,0
"24 PARGANAS S",1987,"Mar",13,1.675
"24 PARGANAS S",1987,"Mar",14,0
"24 PARGANAS S",1987,"Mar",15,0
"24 PARGANAS S",1987,"Mar",16,0
"24 PARGANAS S",1987,"Mar",17,0
"24 PARGANAS S",1987,"Mar",18,0
"24 PARGANAS S",1987,"Mar",19,0
"24 PARGANAS S",1987,"Mar",20,0
"24 PARGANAS S",1987,"Mar",21,3.025
"24 PARGANAS S",1987,"Mar",22,0
"24 PARGANAS S",1987,"Mar",23,0
"24 PARGANAS S",1987,"Mar",24,0
"24 PARGANAS S",1987,"Mar",25,0
"24 PARGANAS S",1987,"Mar",26,0
"24 PARGANAS S",1987,"Mar",27,0
"24 PARGANAS S",1987,"Mar",28,2.3
"24 PARGANAS S",1987,"Mar",29,0
"24 PARGANAS S",1987,"Mar",30,0
"24 PARGANAS S",1987,"Mar",31,0
"24 PARGANAS S",1987,"Apr",1,0
"24 PARGANAS S",1987,"Apr",2,0
"24 PARGANAS S",1987,"Apr",3,0
"24 PARGANAS S",1987,"Apr",4,0
"24 PARGANAS S",1987,"Apr",5,0
"24 PARGANAS S",1987,"Apr",6,0
"24 PARGANAS S",1987,"Apr",7,0
"24 PARGANAS S",1987,"Apr",8,0
"24 PARGANAS S",1987,"Apr",9,0
"24 PARGANAS S",1987,"Apr",10,0
"24 PARGANAS S",1987,"Apr",11,0
"24 PARGANAS S",1987,"Apr",12,0
"24 PARGANAS S",1987,"Apr",13,0
"24 PARGANAS S",1987,"Apr",14,0
"24 PARGANAS S",1987,"Apr",15,0
"24 PARGANAS S",1987,"Apr",16,0
"24 PARGANAS S",1987,"Apr",17,0
"24 PARGANAS S",1987,"Apr",18,0
"24 PARGANAS S",1987,"Apr",19,0
"24 PARGANAS S",1987,"Apr",20,0.25
"24 PARGANAS S",1987,"Apr",21,0
"24 PARGANAS S",1987,"Apr",22,0
"24 PARGANAS S",1987,"Apr",23,0
"24 PARGANAS S",1987,"Apr",24,5.05
"24 PARGANAS S",1987,"Apr",25,0
"24 PARGANAS S",1987,"Apr",26,64.7
"24 PARGANAS S",1987,"Apr",27,3.475
"24 PARGANAS S",1987,"Apr",28,36.1
"24 PARGANAS S",1987,"Apr",29,8.7
"24 PARGANAS S",1987,"Apr",30,0
"24 PARGANAS S",1987,"May",1,60.65
"24 PARGANAS S",1987,"May",2,0
"24 PARGANAS S",1987,"May",3,12.175
"24 PARGANAS S",1987,"May",4,48.075
"24 PARGANAS S",1987,"May",5,3.1
"24 PARGANAS S",1987,"May",6,1.6
"24 PARGANAS S",1987,"May",7,0
"24 PARGANAS S",1987,"May",8,38.275
"24 PARGANAS S",1987,"May",9,15.85
"24 PARGANAS S",1987,"May",10,0
"24 PARGANAS S",1987,"May",11,10.65
"24 PARGANAS S",1987,"May",12,0
"24 PARGANAS S",1987,"May",13,0
"24 PARGANAS S",1987,"May",14,0
"24 PARGANAS S",1987,"May",15,0
"24 PARGANAS S",1987,"May",16,0
"24 PARGANAS S",1987,"May",17,0
"24 PARGANAS S",1987,"May",18,0
"24 PARGANAS S",1987,"May",19,0
"24 PARGANAS S",1987,"May",20,0
"24 PARGANAS S",1987,"May",21,0
"24 PARGANAS S",1987,"May",22,0
"24 PARGANAS S",1987,"May",23,0
"24 PARGANAS S",1987,"May",24,0
"24 PARGANAS S",1987,"May",25,0.55
"24 PARGANAS S",1987,"May",26,0
"24 PARGANAS S",1987,"May",27,0
"24 PARGANAS S",1987,"May",28,0
"24 PARGANAS S",1987,"May",29,0
"24 PARGANAS S",1987,"May",30,0
"24 PARGANAS S",1987,"May",31,0.05
"24 PARGANAS S",1987,"Jun",1,0
"24 PARGANAS S",1987,"Jun",2,0.825
"24 PARGANAS S",1987,"Jun",3,11.875
"24 PARGANAS S",1987,"Jun",4,0.4
"24 PARGANAS S",1987,"Jun",5,0.7
"24 PARGANAS S",1987,"Jun",6,0
"24 PARGANAS S",1987,"Jun",7,0.425
"24 PARGANAS S",1987,"Jun",8,39.7
"24 PARGANAS S",1987,"Jun",9,7.15
"24 PARGANAS S",1987,"Jun",10,0.3
"24 PARGANAS S",1987,"Jun",11,5.65
"24 PARGANAS S",1987,"Jun",12,0
"24 PARGANAS S",1987,"Jun",13,0
"24 PARGANAS S",1987,"Jun",14,12.1
"24 PARGANAS S",1987,"Jun",15,0
"24 PARGANAS S",1987,"Jun",16,4.85
"24 PARGANAS S",1987,"Jun",17,1.65
"24 PARGANAS S",1987,"Jun",18,9.45
"24 PARGANAS S",1987,"Jun",19,0.6
"24 PARGANAS S",1987,"Jun",20,0.45
"24 PARGANAS S",1987,"Jun",21,0.2
"24 PARGANAS S",1987,"Jun",22,58.575
"24 PARGANAS S",1987,"Jun",23,29.425
"24 PARGANAS S",1987,"Jun",24,8.975
"24 PARGANAS S",1987,"Jun",25,0.55
"24 PARGANAS S",1987,"Jun",26,0
"24 PARGANAS S",1987,"Jun",27,0
"24 PARGANAS S",1987,"Jun",28,0
"24 PARGANAS S",1987,"Jun",29,0
"24 PARGANAS S",1987,"Jun",30,0
"24 PARGANAS S",1987,"Jul",1,0
"24 PARGANAS S",1987,"Jul",2,0
"24 PARGANAS S",1987,"Jul",3,78.1
"24 PARGANAS S",1987,"Jul",4,43.5
"24 PARGANAS S",1987,"Jul",5,13.375
"24 PARGANAS S",1987,"Jul",6,4.625
"24 PARGANAS S",1987,"Jul",7,6.025
"24 PARGANAS S",1987,"Jul",8,61.475
"24 PARGANAS S",1987,"Jul",9,12.7
"24 PARGANAS S",1987,"Jul",10,17.225
"24 PARGANAS S",1987,"Jul",11,7.15
"24 PARGANAS S",1987,"Jul",12,95.475
"24 PARGANAS S",1987,"Jul",13,9.6
"24 PARGANAS S",1987,"Jul",14,2.375
"24 PARGANAS S",1987,"Jul",15,11.875
"24 PARGANAS S",1987,"Jul",16,1.875
"24 PARGANAS S",1987,"Jul",17,50.9
"24 PARGANAS S",1987,"Jul",18,60.175
"24 PARGANAS S",1987,"Jul",19,17.8
"24 PARGANAS S",1987,"Jul",20,3.4
"24 PARGANAS S",1987,"Jul",21,27.8
"24 PARGANAS S",1987,"Jul",22,9.325
"24 PARGANAS S",1987,"Jul",23,3.375
"24 PARGANAS S",1987,"Jul",24,5.125
"24 PARGANAS S",1987,"Jul",25,28.225
"24 PARGANAS S",1987,"Jul",26,7.7
"24 PARGANAS S",1987,"Jul",27,0
"24 PARGANAS S",1987,"Jul",28,8.1
"24 PARGANAS S",1987,"Jul",29,12.975
"24 PARGANAS S",1987,"Jul",30,4.55
"24 PARGANAS S",1987,"Jul",31,11.45
"24 PARGANAS S",1987,"Aug",1,10.25
"24 PARGANAS S",1987,"Aug",2,0
"24 PARGANAS S",1987,"Aug",3,24.05
"24 PARGANAS S",1987,"Aug",4,0.525
"24 PARGANAS S",1987,"Aug",5,7.125
"24 PARGANAS S",1987,"Aug",6,9.15
"24 PARGANAS S",1987,"Aug",7,0.25
"24 PARGANAS S",1987,"Aug",8,0.45
"24 PARGANAS S",1987,"Aug",9,0
"24 PARGANAS S",1987,"Aug",10,0
"24 PARGANAS S",1987,"Aug",11,0
"24 PARGANAS S",1987,"Aug",12,0.075
"24 PARGANAS S",1987,"Aug",13,0.1
"24 PARGANAS S",1987,"Aug",14,4.775
"24 PARGANAS S",1987,"Aug",15,11.95
"24 PARGANAS S",1987,"Aug",16,8.775
"24 PARGANAS S",1987,"Aug",17,0.775
"24 PARGANAS S",1987,"Aug",18,0.725
"24 PARGANAS S",1987,"Aug",19,19.575
"24 PARGANAS S",1987,"Aug",20,55.925
"24 PARGANAS S",1987,"Aug",21,75.425
"24 PARGANAS S",1987,"Aug",22,16
"24 PARGANAS S",1987,"Aug",23,0.45
"24 PARGANAS S",1987,"Aug",24,2.425
"24 PARGANAS S",1987,"Aug",25,72.725
"24 PARGANAS S",1987,"Aug",26,59.6
"24 PARGANAS S",1987,"Aug",27,22
"24 PARGANAS S",1987,"Aug",28,8.575
"24 PARGANAS S",1987,"Aug",29,5.15
"24 PARGANAS S",1987,"Aug",30,1.6
"24 PARGANAS S",1987,"Aug",31,0.875
"24 PARGANAS S",1987,"Sep",1,0
"24 PARGANAS S",1987,"Sep",2,0.175
"24 PARGANAS S",1987,"Sep",3,8.625
"24 PARGANAS S",1987,"Sep",4,25.325
"24 PARGANAS S",1987,"Sep",5,5.95
"24 PARGANAS S",1987,"Sep",6,9.975
"24 PARGANAS S",1987,"Sep",7,1.65
"24 PARGANAS S",1987,"Sep",8,3
"24 PARGANAS S",1987,"Sep",9,3.525
"24 PARGANAS S",1987,"Sep",10,22.5
"24 PARGANAS S",1987,"Sep",11,66.8
"24 PARGANAS S",1987,"Sep",12,19.3
"24 PARGANAS S",1987,"Sep",13,9.975
"24 PARGANAS S",1987,"Sep",14,4.925
"24 PARGANAS S",1987,"Sep",15,1.025
"24 PARGANAS S",1987,"Sep",16,3.225
"24 PARGANAS S",1987,"Sep",17,0.125
"24 PARGANAS S",1987,"Sep",18,0
"24 PARGANAS S",1987,"Sep",19,0
"24 PARGANAS S",1987,"Sep",20,0.05
"24 PARGANAS S",1987,"Sep",21,3.475
"24 PARGANAS S",1987,"Sep",22,8.875
"24 PARGANAS S",1987,"Sep",23,24.725
"24 PARGANAS S",1987,"Sep",24,56.525
"24 PARGANAS S",1987,"Sep",25,98.2
"24 PARGANAS S",1987,"Sep",26,14
"24 PARGANAS S",1987,"Sep",27,9.1
"24 PARGANAS S",1987,"Sep",28,0
"24 PARGANAS S",1987,"Sep",29,0
"24 PARGANAS S",1987,"Sep",30,0.175
"24 PARGANAS S",1987,"Oct",1,0
"24 PARGANAS S",1987,"Oct",2,0
"24 PARGANAS S",1987,"Oct",3,0
"24 PARGANAS S",1987,"Oct",4,0
"24 PARGANAS S",1987,"Oct",5,0
"24 PARGANAS S",1987,"Oct",6,0
"24 PARGANAS S",1987,"Oct",7,1
"24 PARGANAS S",1987,"Oct",8,5.825
"24 PARGANAS S",1987,"Oct",9,2.975
"24 PARGANAS S",1987,"Oct",10,5.05
"24 PARGANAS S",1987,"Oct",11,0
"24 PARGANAS S",1987,"Oct",12,0
"24 PARGANAS S",1987,"Oct",13,0
"24 PARGANAS S",1987,"Oct",14,0.075
"24 PARGANAS S",1987,"Oct",15,0
"24 PARGANAS S",1987,"Oct",16,2.05
"24 PARGANAS S",1987,"Oct",17,0.15
"24 PARGANAS S",1987,"Oct",18,0
"24 PARGANAS S",1987,"Oct",19,0.1
"24 PARGANAS S",1987,"Oct",20,20.15
"24 PARGANAS S",1987,"Oct",21,19.325
"24 PARGANAS S",1987,"Oct",22,0
"24 PARGANAS S",1987,"Oct",23,0
"24 PARGANAS S",1987,"Oct",24,0
"24 PARGANAS S",1987,"Oct",25,0
"24 PARGANAS S",1987,"Oct",26,0
"24 PARGANAS S",1987,"Oct",27,0
"24 PARGANAS S",1987,"Oct",28,0
"24 PARGANAS S",1987,"Oct",29,0
"24 PARGANAS S",1987,"Oct",30,0
"24 PARGANAS S",1987,"Oct",31,0
"24 PARGANAS S",1987,"Nov",1,0
"24 PARGANAS S",1987,"Nov",2,0
"24 PARGANAS S",1987,"Nov",3,0.375
"24 PARGANAS S",1987,"Nov",4,1.175
"24 PARGANAS S",1987,"Nov",5,0
"24 PARGANAS S",1987,"Nov",6,0
"24 PARGANAS S",1987,"Nov",7,0
"24 PARGANAS S",1987,"Nov",8,0
"24 PARGANAS S",1987,"Nov",9,0
"24 PARGANAS S",1987,"Nov",10,0
"24 PARGANAS S",1987,"Nov",11,0
"24 PARGANAS S",1987,"Nov",12,0.65
"24 PARGANAS S",1987,"Nov",13,8.65
"24 PARGANAS S",1987,"Nov",14,7.075
"24 PARGANAS S",1987,"Nov",15,28.85
"24 PARGANAS S",1987,"Nov",16,25.25
"24 PARGANAS S",1987,"Nov",17,0
"24 PARGANAS S",1987,"Nov",18,0
"24 PARGANAS S",1987,"Nov",19,0
"24 PARGANAS S",1987,"Nov",20,0
"24 PARGANAS S",1987,"Nov",21,0
"24 PARGANAS S",1987,"Nov",22,0
"24 PARGANAS S",1987,"Nov",23,0
"24 PARGANAS S",1987,"Nov",24,0
"24 PARGANAS S",1987,"Nov",25,0
"24 PARGANAS S",1987,"Nov",26,0
"24 PARGANAS S",1987,"Nov",27,0
"24 PARGANAS S",1987,"Nov",28,0
"24 PARGANAS S",1987,"Nov",29,0
"24 PARGANAS S",1987,"Nov",30,0
"24 PARGANAS S",1987,"Dec",1,0
"24 PARGANAS S",1987,"Dec",2,0
"24 PARGANAS S",1987,"Dec",3,0
"24 PARGANAS S",1987,"Dec",4,0
"24 PARGANAS S",1987,"Dec",5,0
"24 PARGANAS S",1987,"Dec",6,0
"24 PARGANAS S",1987,"Dec",7,0
"24 PARGANAS S",1987,"Dec",8,0
"24 PARGANAS S",1987,"Dec",9,0
"24 PARGANAS S",1987,"Dec",10,0
"24 PARGANAS S",1987,"Dec",11,0
"24 PARGANAS S",1987,"Dec",12,0
"24 PARGANAS S",1987,"Dec",13,5.65
"24 PARGANAS S",1987,"Dec",14,1.9
"24 PARGANAS S",1987,"Dec",15,0
"24 PARGANAS S",1987,"Dec",16,0
"24 PARGANAS S",1987,"Dec",17,0
"24 PARGANAS S",1987,"Dec",18,0
"24 PARGANAS S",1987,"Dec",19,0
"24 PARGANAS S",1987,"Dec",20,0
"24 PARGANAS S",1987,"Dec",21,0
"24 PARGANAS S",1987,"Dec",22,0
"24 PARGANAS S",1987,"Dec",23,0
"24 PARGANAS S",1987,"Dec",24,0
"24 PARGANAS S",1987,"Dec",25,0
"24 PARGANAS S",1987,"Dec",26,0
"24 PARGANAS S",1987,"Dec",27,0
"24 PARGANAS S",1987,"Dec",28,0
"24 PARGANAS S",1987,"Dec",29,0
"24 PARGANAS S",1987,"Dec",30,0
"24 PARGANAS S",1987,"Dec",31,0
"24 PARGANAS S",1988,"Jan",1,0
"24 PARGANAS S",1988,"Jan",2,0
"24 PARGANAS S",1988,"Jan",3,0
"24 PARGANAS S",1988,"Jan",4,0
"24 PARGANAS S",1988,"Jan",5,0
"24 PARGANAS S",1988,"Jan",6,0
"24 PARGANAS S",1988,"Jan",7,0
"24 PARGANAS S",1988,"Jan",8,0
"24 PARGANAS S",1988,"Jan",9,0
"24 PARGANAS S",1988,"Jan",10,0
"24 PARGANAS S",1988,"Jan",11,0
"24 PARGANAS S",1988,"Jan",12,0
"24 PARGANAS S",1988,"Jan",13,0
"24 PARGANAS S",1988,"Jan",14,0
"24 PARGANAS S",1988,"Jan",15,0
"24 PARGANAS S",1988,"Jan",16,0
"24 PARGANAS S",1988,"Jan",17,0
"24 PARGANAS S",1988,"Jan",18,0
"24 PARGANAS S",1988,"Jan",19,0
"24 PARGANAS S",1988,"Jan",20,0
"24 PARGANAS S",1988,"Jan",21,0
"24 PARGANAS S",1988,"Jan",22,0
"24 PARGANAS S",1988,"Jan",23,0
"24 PARGANAS S",1988,"Jan",24,0
"24 PARGANAS S",1988,"Jan",25,0
"24 PARGANAS S",1988,"Jan",26,0
"24 PARGANAS S",1988,"Jan",27,0
"24 PARGANAS S",1988,"Jan",28,0
"24 PARGANAS S",1988,"Jan",29,0
"24 PARGANAS S",1988,"Jan",30,0
"24 PARGANAS S",1988,"Jan",31,0
"24 PARGANAS S",1988,"Feb",1,0
"24 PARGANAS S",1988,"Feb",2,0
"24 PARGANAS S",1988,"Feb",3,0
"24 PARGANAS S",1988,"Feb",4,0
"24 PARGANAS S",1988,"Feb",5,0
"24 PARGANAS S",1988,"Feb",6,0
